Training ... 
solution loss = 1055.735992, solution error = 2.526721, grad_solution error = 1.599303
solution loss = 1005.212120, solution error = 2.526210, grad_solution error = 1.599280
solution loss = 1080.249031, solution error = 2.501017, grad_solution error = 1.599760
solution loss = 1072.149666, solution error = 2.483651, grad_solution error = 1.599939
solution loss = 1088.910736, solution error = 2.476227, grad_solution error = 1.599984
solution loss = 1138.079483, solution error = 2.473070, grad_solution error = 1.600090
solution loss = 1098.462433, solution error = 2.471746, grad_solution error = 1.600163
solution loss = 1151.105759, solution error = 2.470899, grad_solution error = 1.600180
solution loss = 1075.605438, solution error = 2.470319, grad_solution error = 1.600159
solution loss = 1070.154343, solution error = 2.469900, grad_solution error = 1.600184
solution loss = 1116.731079, solution error = 2.469467, grad_solution error = 1.600251
solution loss = 1035.961884, solution error = 2.468824, grad_solution error = 1.600269
solution loss = 1270.844353, solution error = 2.469721, grad_solution error = 1.599710
solution loss = 1063.721863, solution error = 2.473203, grad_solution error = 1.598264
solution loss = 1158.980515, solution error = 2.473815, grad_solution error = 1.597661
solution loss = 1174.634079, solution error = 2.474413, grad_solution error = 1.597552
solution loss = 1127.925079, solution error = 2.475402, grad_solution error = 1.597671
solution loss = 1204.173859, solution error = 2.475371, grad_solution error = 1.597600
solution loss = 1164.611633, solution error = 2.474892, grad_solution error = 1.597520
solution loss = 1089.825775, solution error = 2.474879, grad_solution error = 1.597747
solution loss = 1099.302147, solution error = 2.475944, grad_solution error = 1.597853
solution loss = 1101.783119, solution error = 2.479967, grad_solution error = 1.598036
solution loss = 1145.772919, solution error = 2.481508, grad_solution error = 1.598125
solution loss = 1080.669350, solution error = 2.481905, grad_solution error = 1.598137
solution loss = 1055.039047, solution error = 2.482142, grad_solution error = 1.598133
solution loss = 1033.701492, solution error = 2.481730, grad_solution error = 1.598233
solution loss = 1038.913742, solution error = 2.480768, grad_solution error = 1.598305
solution loss = 1171.060661, solution error = 2.477249, grad_solution error = 1.598296
solution loss = 1068.327049, solution error = 2.473564, grad_solution error = 1.598278
solution loss = 1060.731750, solution error = 2.472404, grad_solution error = 1.598258
solution loss = 1058.401535, solution error = 2.472098, grad_solution error = 1.598260
solution loss = 1070.620346, solution error = 2.471363, grad_solution error = 1.598199
solution loss = 1161.541885, solution error = 2.471583, grad_solution error = 1.598168
solution loss = 1032.616371, solution error = 2.471185, grad_solution error = 1.598265
solution loss = 1365.771698, solution error = 2.472049, grad_solution error = 1.598399
solution loss = 1091.328552, solution error = 2.476046, grad_solution error = 1.598766
solution loss = 1046.715607, solution error = 2.476870, grad_solution error = 1.598964
solution loss = 1022.457726, solution error = 2.476372, grad_solution error = 1.599032
solution loss = 1083.523972, solution error = 2.479674, grad_solution error = 1.599633
solution loss = 1148.570229, solution error = 2.482519, grad_solution error = 1.599974
solution loss = 1038.332298, solution error = 2.483330, grad_solution error = 1.600069
solution loss = 994.017151, solution error = 2.484174, grad_solution error = 1.600054
solution loss = 1153.571640, solution error = 2.484209, grad_solution error = 1.600100
solution loss = 1118.713516, solution error = 2.483310, grad_solution error = 1.600074
solution loss = 1047.269363, solution error = 2.480993, grad_solution error = 1.600095
solution loss = 1050.088287, solution error = 2.477747, grad_solution error = 1.599974
solution loss = 1023.180435, solution error = 2.477022, grad_solution error = 1.599929
solution loss = 1046.114990, solution error = 2.477204, grad_solution error = 1.599842
solution loss = 1072.627380, solution error = 2.477430, grad_solution error = 1.599748
solution loss = 1024.039032, solution error = 2.479707, grad_solution error = 1.599841
solution loss = 1168.837982, solution error = 2.465634, grad_solution error = 1.599762
solution loss = 1109.220863, solution error = 2.448365, grad_solution error = 1.599557
solution loss = 1126.514114, solution error = 2.443219, grad_solution error = 1.599538
solution loss = 1187.170166, solution error = 2.442056, grad_solution error = 1.599677
solution loss = 1015.983376, solution error = 2.441618, grad_solution error = 1.599713
solution loss = 1102.915329, solution error = 2.441068, grad_solution error = 1.599719
solution loss = 1089.985420, solution error = 2.440896, grad_solution error = 1.599675
solution loss = 1102.530243, solution error = 2.441666, grad_solution error = 1.599671
solution loss = 1091.125580, solution error = 2.440385, grad_solution error = 1.599563
solution loss = 1087.713547, solution error = 2.438807, grad_solution error = 1.599486
solution loss = 1094.812332, solution error = 2.437858, grad_solution error = 1.599424
solution loss = 1085.419289, solution error = 2.437845, grad_solution error = 1.599380
solution loss = 1172.797638, solution error = 2.438123, grad_solution error = 1.599249
solution loss = 1097.682823, solution error = 2.441916, grad_solution error = 1.599170
solution loss = 1177.506081, solution error = 2.444233, grad_solution error = 1.599209
solution loss = 1055.597214, solution error = 2.444655, grad_solution error = 1.599234
solution loss = 1048.134491, solution error = 2.444334, grad_solution error = 1.599198
solution loss = 1082.154503, solution error = 2.443698, grad_solution error = 1.599173
solution loss = 1147.379318, solution error = 2.444076, grad_solution error = 1.599160
solution loss = 1100.736282, solution error = 2.444455, grad_solution error = 1.599145
solution loss = 1059.116760, solution error = 2.444454, grad_solution error = 1.599078
solution loss = 1047.989067, solution error = 2.445499, grad_solution error = 1.599038
solution loss = 1089.126274, solution error = 2.446221, grad_solution error = 1.599166
solution loss = 1044.760025, solution error = 2.447480, grad_solution error = 1.599221
solution loss = 1082.215256, solution error = 2.449275, grad_solution error = 1.599278
solution loss = 1084.209221, solution error = 2.450085, grad_solution error = 1.599290
solution loss = 1069.989632, solution error = 2.449943, grad_solution error = 1.599288
solution loss = 1125.117783, solution error = 2.450283, grad_solution error = 1.599293
solution loss = 1105.505539, solution error = 2.448711, grad_solution error = 1.599079
solution loss = 1089.754112, solution error = 2.445341, grad_solution error = 1.598743
solution loss = 1038.304688, solution error = 2.440862, grad_solution error = 1.598420
solution loss = 1115.981766, solution error = 2.438542, grad_solution error = 1.598098
solution loss = 1129.700516, solution error = 2.437271, grad_solution error = 1.598096
solution loss = 1094.607529, solution error = 2.436793, grad_solution error = 1.598181
solution loss = 1049.048515, solution error = 2.436349, grad_solution error = 1.598213
solution loss = 1058.812302, solution error = 2.435963, grad_solution error = 1.598157
solution loss = 1109.031494, solution error = 2.435478, grad_solution error = 1.598102
solution loss = 1061.325348, solution error = 2.434902, grad_solution error = 1.598089
solution loss = 1081.389496, solution error = 2.435102, grad_solution error = 1.598122
solution loss = 1043.922333, solution error = 2.435659, grad_solution error = 1.598187
solution loss = 1052.128822, solution error = 2.434568, grad_solution error = 1.598186
solution loss = 1063.793373, solution error = 2.431661, grad_solution error = 1.598139
solution loss = 1053.664200, solution error = 2.430636, grad_solution error = 1.598140
solution loss = 1059.871353, solution error = 2.431263, grad_solution error = 1.598146
solution loss = 1086.815765, solution error = 2.432423, grad_solution error = 1.598143
solution loss = 1320.066162, solution error = 2.433620, grad_solution error = 1.598143
solution loss = 1167.759186, solution error = 2.435702, grad_solution error = 1.598590
solution loss = 1108.106789, solution error = 2.436937, grad_solution error = 1.598876
solution loss = 1034.395279, solution error = 2.437611, grad_solution error = 1.598968
solution loss = 1062.679558, solution error = 2.437213, grad_solution error = 1.598981
solution loss = 1236.668442, solution error = 2.434649, grad_solution error = 1.599469
solution loss = 1033.583733, solution error = 2.432415, grad_solution error = 1.601275
solution loss = 1034.002853, solution error = 2.432432, grad_solution error = 1.601870
solution loss = 1051.979614, solution error = 2.432262, grad_solution error = 1.602034
solution loss = 1055.998306, solution error = 2.431478, grad_solution error = 1.602062
solution loss = 1033.578835, solution error = 2.431539, grad_solution error = 1.602087
solution loss = 1075.870010, solution error = 2.431985, grad_solution error = 1.602118
solution loss = 1746.364914, solution error = 2.431479, grad_solution error = 1.601377
solution loss = 1075.967827, solution error = 2.421627, grad_solution error = 1.597586
solution loss = 1013.271568, solution error = 2.415445, grad_solution error = 1.595969
solution loss = 1156.079529, solution error = 2.415642, grad_solution error = 1.595392
solution loss = 1154.727409, solution error = 2.423704, grad_solution error = 1.595301
solution loss = 1096.397774, solution error = 2.425478, grad_solution error = 1.595234
solution loss = 1134.320755, solution error = 2.425564, grad_solution error = 1.595214
solution loss = 1095.136467, solution error = 2.424685, grad_solution error = 1.595149
solution loss = 1109.094345, solution error = 2.423311, grad_solution error = 1.595020
solution loss = 1072.160500, solution error = 2.421541, grad_solution error = 1.594791
solution loss = 1047.602699, solution error = 2.419235, grad_solution error = 1.594508
solution loss = 1036.488602, solution error = 2.419436, grad_solution error = 1.594426
solution loss = 1086.249771, solution error = 2.420292, grad_solution error = 1.594418
solution loss = 1127.921707, solution error = 2.419200, grad_solution error = 1.594457
solution loss = 1184.573837, solution error = 2.421598, grad_solution error = 1.594556
solution loss = 1049.388206, solution error = 2.442414, grad_solution error = 1.594862
solution loss = 1026.840881, solution error = 2.453571, grad_solution error = 1.594992
solution loss = 1215.100182, solution error = 2.457509, grad_solution error = 1.595048
solution loss = 1033.682281, solution error = 2.457543, grad_solution error = 1.595032
solution loss = 1016.149475, solution error = 2.456759, grad_solution error = 1.594914
solution loss = 1032.714302, solution error = 2.456200, grad_solution error = 1.594832
solution loss = 1046.402924, solution error = 2.455477, grad_solution error = 1.594754
solution loss = 1049.609123, solution error = 2.454820, grad_solution error = 1.594740
solution loss = 1088.245659, solution error = 2.454084, grad_solution error = 1.594758
solution loss = 1058.337212, solution error = 2.457606, grad_solution error = 1.595212
solution loss = 1086.441284, solution error = 2.457901, grad_solution error = 1.595410
solution loss = 1069.612762, solution error = 2.456273, grad_solution error = 1.595464
solution loss = 1135.985077, solution error = 2.455473, grad_solution error = 1.595433
solution loss = 1058.183594, solution error = 2.455919, grad_solution error = 1.595413
solution loss = 1144.375687, solution error = 2.456131, grad_solution error = 1.595373
solution loss = 1319.316544, solution error = 2.457362, grad_solution error = 1.595399
solution loss = 1098.335564, solution error = 2.460146, grad_solution error = 1.595454
solution loss = 1110.490189, solution error = 2.459570, grad_solution error = 1.595455
solution loss = 1135.945663, solution error = 2.458118, grad_solution error = 1.595484
solution loss = 1128.509445, solution error = 2.455826, grad_solution error = 1.595605
solution loss = 1047.823326, solution error = 2.454527, grad_solution error = 1.595787
solution loss = 1046.904060, solution error = 2.453357, grad_solution error = 1.595845
solution loss = 1172.272491, solution error = 2.451657, grad_solution error = 1.595829
solution loss = 998.292259, solution error = 2.450569, grad_solution error = 1.595792
solution loss = 1096.633209, solution error = 2.449000, grad_solution error = 1.595741
solution loss = 1092.751747, solution error = 2.448506, grad_solution error = 1.595690
solution loss = 1075.846512, solution error = 2.448209, grad_solution error = 1.595590
solution loss = 1091.710060, solution error = 2.447771, grad_solution error = 1.595548
solution loss = 1051.939270, solution error = 2.447637, grad_solution error = 1.595651
solution loss = 1093.256264, solution error = 2.448554, grad_solution error = 1.595677
solution loss = 1209.071449, solution error = 2.448447, grad_solution error = 1.595569
solution loss = 1039.854797, solution error = 2.447834, grad_solution error = 1.595403
solution loss = 1134.519516, solution error = 2.447233, grad_solution error = 1.595357
solution loss = 1040.145332, solution error = 2.446218, grad_solution error = 1.595414
solution loss = 1087.182762, solution error = 2.444110, grad_solution error = 1.595286
solution loss = 1144.039268, solution error = 2.443361, grad_solution error = 1.595246
solution loss = 1177.508186, solution error = 2.449542, grad_solution error = 1.596021
solution loss = 1157.752548, solution error = 2.459579, grad_solution error = 1.597270
solution loss = 1069.368912, solution error = 2.460963, grad_solution error = 1.597599
solution loss = 1090.657112, solution error = 2.460760, grad_solution error = 1.597784
solution loss = 1105.785767, solution error = 2.458034, grad_solution error = 1.597910
solution loss = 1088.178581, solution error = 2.455017, grad_solution error = 1.597812
solution loss = 1180.546043, solution error = 2.451278, grad_solution error = 1.597594
solution loss = 1247.464737, solution error = 2.449590, grad_solution error = 1.597328
solution loss = 1107.226105, solution error = 2.449126, grad_solution error = 1.597174
solution loss = 1117.202293, solution error = 2.446765, grad_solution error = 1.597092
solution loss = 1140.198990, solution error = 2.445650, grad_solution error = 1.597066
solution loss = 1105.417107, solution error = 2.444549, grad_solution error = 1.596965
solution loss = 1154.055687, solution error = 2.443692, grad_solution error = 1.596840
solution loss = 1199.235077, solution error = 2.442779, grad_solution error = 1.596710
solution loss = 1239.689560, solution error = 2.443716, grad_solution error = 1.596934
solution loss = 1092.192177, solution error = 2.445488, grad_solution error = 1.597441
solution loss = 1086.456741, solution error = 2.445754, grad_solution error = 1.597644
solution loss = 1126.969261, solution error = 2.445814, grad_solution error = 1.597679
solution loss = 1128.574097, solution error = 2.445109, grad_solution error = 1.597681
solution loss = 1093.640076, solution error = 2.444234, grad_solution error = 1.597649
solution loss = 1154.203400, solution error = 2.443792, grad_solution error = 1.597477
solution loss = 1157.048279, solution error = 2.442103, grad_solution error = 1.597129
solution loss = 1132.631516, solution error = 2.438856, grad_solution error = 1.596967
solution loss = 1297.070694, solution error = 2.434816, grad_solution error = 1.596985
solution loss = 1196.206131, solution error = 2.434464, grad_solution error = 1.596907
solution loss = 1102.729736, solution error = 2.426794, grad_solution error = 1.596902
solution loss = 1136.021400, solution error = 2.423627, grad_solution error = 1.596902
solution loss = 1013.419495, solution error = 2.422799, grad_solution error = 1.596798
solution loss = 1049.863861, solution error = 2.422506, grad_solution error = 1.596711
solution loss = 1085.856606, solution error = 2.422609, grad_solution error = 1.596666
solution loss = 1108.595940, solution error = 2.428516, grad_solution error = 1.596569
solution loss = 1039.534378, solution error = 2.432109, grad_solution error = 1.596573
solution loss = 1036.429932, solution error = 2.431923, grad_solution error = 1.596515
solution loss = 1048.948929, solution error = 2.430306, grad_solution error = 1.596542
solution loss = 1272.830009, solution error = 2.425304, grad_solution error = 1.596618
solution loss = 1143.483719, solution error = 2.413379, grad_solution error = 1.596262
solution loss = 992.610413, solution error = 2.404303, grad_solution error = 1.596206
solution loss = 1127.351936, solution error = 2.401058, grad_solution error = 1.596182
solution loss = 1119.807709, solution error = 2.397473, grad_solution error = 1.596895
solution loss = 1055.085983, solution error = 2.398466, grad_solution error = 1.597356
solution loss = 1093.781586, solution error = 2.400149, grad_solution error = 1.597571
solution loss = 1076.261848, solution error = 2.400123, grad_solution error = 1.597705
solution loss = 1027.950928, solution error = 2.399590, grad_solution error = 1.597738
solution loss = 1073.559502, solution error = 2.398955, grad_solution error = 1.597719
solution loss = 1049.446297, solution error = 2.395158, grad_solution error = 1.597478
solution loss = 1031.506973, solution error = 2.389279, grad_solution error = 1.597374
solution loss = 1087.131172, solution error = 2.388885, grad_solution error = 1.597331
solution loss = 1027.213982, solution error = 2.388025, grad_solution error = 1.597293
solution loss = 1084.468834, solution error = 2.387657, grad_solution error = 1.597280
solution loss = 998.560181, solution error = 2.386799, grad_solution error = 1.597236
solution loss = 1053.159210, solution error = 2.386365, grad_solution error = 1.597128
solution loss = 1065.529411, solution error = 2.387160, grad_solution error = 1.596990
solution loss = 1099.062790, solution error = 2.389852, grad_solution error = 1.596842
solution loss = 1066.428436, solution error = 2.389523, grad_solution error = 1.596809
solution loss = 1083.926453, solution error = 2.389606, grad_solution error = 1.596700
solution loss = 1078.246964, solution error = 2.389771, grad_solution error = 1.596590
solution loss = 1039.632530, solution error = 2.389492, grad_solution error = 1.596546
solution loss = 1039.108299, solution error = 2.389171, grad_solution error = 1.596540
solution loss = 1063.691048, solution error = 2.390524, grad_solution error = 1.596518
solution loss = 1025.992744, solution error = 2.392708, grad_solution error = 1.596500
solution loss = 964.838593, solution error = 2.391054, grad_solution error = 1.596404
solution loss = 993.266281, solution error = 2.388407, grad_solution error = 1.596330
solution loss = 1014.543686, solution error = 2.387586, grad_solution error = 1.596265
solution loss = 993.781281, solution error = 2.384136, grad_solution error = 1.596125
solution loss = 1045.588203, solution error = 2.382188, grad_solution error = 1.596129
solution loss = 994.840851, solution error = 2.381515, grad_solution error = 1.596236
solution loss = 1022.439140, solution error = 2.381197, grad_solution error = 1.596243
solution loss = 1037.784592, solution error = 2.382262, grad_solution error = 1.596349
solution loss = 1193.947906, solution error = 2.384703, grad_solution error = 1.596803
solution loss = 1052.822319, solution error = 2.386905, grad_solution error = 1.597334
solution loss = 1111.555893, solution error = 2.387306, grad_solution error = 1.597483
solution loss = 1001.689285, solution error = 2.384557, grad_solution error = 1.597342
solution loss = 1029.423126, solution error = 2.382132, grad_solution error = 1.597231
solution loss = 1106.230431, solution error = 2.381549, grad_solution error = 1.597275
solution loss = 1246.743912, solution error = 2.383275, grad_solution error = 1.597453
solution loss = 1004.363823, solution error = 2.390094, grad_solution error = 1.598095
solution loss = 988.093140, solution error = 2.393036, grad_solution error = 1.598248
solution loss = 1016.751595, solution error = 2.395054, grad_solution error = 1.598283
solution loss = 985.487648, solution error = 2.395609, grad_solution error = 1.598261
solution loss = 968.398178, solution error = 2.395356, grad_solution error = 1.598105
solution loss = 1078.453819, solution error = 2.395226, grad_solution error = 1.597613
solution loss = 1102.021622, solution error = 2.395809, grad_solution error = 1.597334
solution loss = 990.855774, solution error = 2.394661, grad_solution error = 1.597180
solution loss = 1055.861092, solution error = 2.393874, grad_solution error = 1.597075
solution loss = 1063.911835, solution error = 2.393961, grad_solution error = 1.597127
solution loss = 1064.698524, solution error = 2.394727, grad_solution error = 1.597185
solution loss = 1125.607140, solution error = 2.396175, grad_solution error = 1.597054
solution loss = 1031.432365, solution error = 2.400298, grad_solution error = 1.596970
solution loss = 1128.992905, solution error = 2.402734, grad_solution error = 1.596986
solution loss = 1057.298698, solution error = 2.403699, grad_solution error = 1.596926
solution loss = 1015.244080, solution error = 2.404483, grad_solution error = 1.596836
solution loss = 975.813766, solution error = 2.403988, grad_solution error = 1.596808
solution loss = 1181.632332, solution error = 2.402678, grad_solution error = 1.596510
solution loss = 1009.543060, solution error = 2.403029, grad_solution error = 1.596063
solution loss = 962.964851, solution error = 2.403982, grad_solution error = 1.595882
solution loss = 950.815857, solution error = 2.405424, grad_solution error = 1.595780
solution loss = 967.729446, solution error = 2.406065, grad_solution error = 1.595761
solution loss = 997.986549, solution error = 2.406326, grad_solution error = 1.595730
solution loss = 994.337502, solution error = 2.406677, grad_solution error = 1.595621
solution loss = 973.909149, solution error = 2.407200, grad_solution error = 1.595580
solution loss = 976.537445, solution error = 2.407889, grad_solution error = 1.595553
solution loss = 955.787651, solution error = 2.407605, grad_solution error = 1.595469
solution loss = 956.891464, solution error = 2.407660, grad_solution error = 1.595402
solution loss = 981.249718, solution error = 2.407928, grad_solution error = 1.595356
solution loss = 941.637474, solution error = 2.408715, grad_solution error = 1.595355
solution loss = 943.171013, solution error = 2.408626, grad_solution error = 1.595377
solution loss = 984.747879, solution error = 2.408588, grad_solution error = 1.595368
solution loss = 935.252853, solution error = 2.408351, grad_solution error = 1.595329
solution loss = 984.405289, solution error = 2.408214, grad_solution error = 1.595319
solution loss = 962.204918, solution error = 2.408178, grad_solution error = 1.595383
solution loss = 979.526833, solution error = 2.407018, grad_solution error = 1.595172
solution loss = 971.228569, solution error = 2.406170, grad_solution error = 1.595051
solution loss = 930.236389, solution error = 2.406382, grad_solution error = 1.595018
solution loss = 983.762955, solution error = 2.405870, grad_solution error = 1.595006
solution loss = 993.300606, solution error = 2.405422, grad_solution error = 1.594919
solution loss = 1017.986755, solution error = 2.406175, grad_solution error = 1.594547
solution loss = 938.838493, solution error = 2.406465, grad_solution error = 1.594086
solution loss = 949.192871, solution error = 2.406354, grad_solution error = 1.593905
solution loss = 955.803001, solution error = 2.405527, grad_solution error = 1.593862
solution loss = 942.472778, solution error = 2.405549, grad_solution error = 1.593870
solution loss = 950.512642, solution error = 2.406470, grad_solution error = 1.593917
solution loss = 961.205612, solution error = 2.406264, grad_solution error = 1.593878
solution loss = 936.091972, solution error = 2.404706, grad_solution error = 1.593746
solution loss = 892.085495, solution error = 2.403204, grad_solution error = 1.593732
solution loss = 931.237022, solution error = 2.401732, grad_solution error = 1.593653
solution loss = 934.736282, solution error = 2.400290, grad_solution error = 1.593517
solution loss = 946.973129, solution error = 2.399365, grad_solution error = 1.593631
solution loss = 943.685066, solution error = 2.397834, grad_solution error = 1.593957
solution loss = 924.102623, solution error = 2.396680, grad_solution error = 1.593971
solution loss = 912.948792, solution error = 2.396553, grad_solution error = 1.593937
solution loss = 961.066490, solution error = 2.397141, grad_solution error = 1.593931
solution loss = 934.993599, solution error = 2.397083, grad_solution error = 1.593910
solution loss = 960.154343, solution error = 2.396625, grad_solution error = 1.593832
solution loss = 1030.753151, solution error = 2.395057, grad_solution error = 1.593792
solution loss = 924.457916, solution error = 2.391105, grad_solution error = 1.593736
solution loss = 944.040176, solution error = 2.389906, grad_solution error = 1.593765
solution loss = 931.383896, solution error = 2.389424, grad_solution error = 1.593856
solution loss = 958.398911, solution error = 2.387789, grad_solution error = 1.593817
solution loss = 989.800285, solution error = 2.387128, grad_solution error = 1.593678
solution loss = 930.259903, solution error = 2.387565, grad_solution error = 1.593615
solution loss = 933.895744, solution error = 2.387369, grad_solution error = 1.593648
solution loss = 927.919456, solution error = 2.387629, grad_solution error = 1.593743
solution loss = 951.902008, solution error = 2.387154, grad_solution error = 1.593681
solution loss = 903.290443, solution error = 2.385172, grad_solution error = 1.593604
solution loss = 946.894188, solution error = 2.383619, grad_solution error = 1.593562
solution loss = 975.063095, solution error = 2.382859, grad_solution error = 1.593586
solution loss = 914.169228, solution error = 2.381996, grad_solution error = 1.593310
solution loss = 881.490120, solution error = 2.381868, grad_solution error = 1.593210
solution loss = 977.411926, solution error = 2.380871, grad_solution error = 1.593272
solution loss = 938.884651, solution error = 2.379810, grad_solution error = 1.593351
solution loss = 989.154884, solution error = 2.382003, grad_solution error = 1.593432
solution loss = 873.354408, solution error = 2.386283, grad_solution error = 1.593480
solution loss = 944.780968, solution error = 2.386621, grad_solution error = 1.593453
solution loss = 881.032883, solution error = 2.385403, grad_solution error = 1.593360
solution loss = 923.531120, solution error = 2.384304, grad_solution error = 1.593271
solution loss = 948.844620, solution error = 2.382162, grad_solution error = 1.593243
solution loss = 903.765343, solution error = 2.379015, grad_solution error = 1.593454
solution loss = 895.541061, solution error = 2.375799, grad_solution error = 1.593545
solution loss = 916.929810, solution error = 2.371314, grad_solution error = 1.593519
solution loss = 928.455399, solution error = 2.371492, grad_solution error = 1.593410
solution loss = 901.431145, solution error = 2.372975, grad_solution error = 1.593327
solution loss = 1016.212143, solution error = 2.373603, grad_solution error = 1.593167
solution loss = 933.937080, solution error = 2.372691, grad_solution error = 1.593047
solution loss = 904.367683, solution error = 2.371894, grad_solution error = 1.592959
solution loss = 911.364769, solution error = 2.371080, grad_solution error = 1.592880
solution loss = 887.373146, solution error = 2.370413, grad_solution error = 1.592886
solution loss = 898.168777, solution error = 2.369532, grad_solution error = 1.592865
solution loss = 914.305946, solution error = 2.369069, grad_solution error = 1.592865
solution loss = 888.100548, solution error = 2.369778, grad_solution error = 1.592992
solution loss = 918.985909, solution error = 2.370261, grad_solution error = 1.593078
solution loss = 896.443520, solution error = 2.369924, grad_solution error = 1.593122
solution loss = 886.188812, solution error = 2.368541, grad_solution error = 1.593218
solution loss = 936.117722, solution error = 2.366653, grad_solution error = 1.593270
solution loss = 936.477463, solution error = 2.364698, grad_solution error = 1.593346
solution loss = 1094.977615, solution error = 2.360983, grad_solution error = 1.593178
solution loss = 934.030304, solution error = 2.350411, grad_solution error = 1.592556
solution loss = 908.667328, solution error = 2.347294, grad_solution error = 1.592452
solution loss = 894.120972, solution error = 2.350989, grad_solution error = 1.592809
solution loss = 898.171974, solution error = 2.354353, grad_solution error = 1.593035
solution loss = 906.962982, solution error = 2.356105, grad_solution error = 1.593126
solution loss = 943.793915, solution error = 2.356065, grad_solution error = 1.593098
solution loss = 921.876259, solution error = 2.356886, grad_solution error = 1.593082
solution loss = 946.026947, solution error = 2.358453, grad_solution error = 1.593005
solution loss = 889.579941, solution error = 2.359867, grad_solution error = 1.592943
solution loss = 953.164444, solution error = 2.360898, grad_solution error = 1.592890
solution loss = 980.108047, solution error = 2.360288, grad_solution error = 1.592930
solution loss = 929.174522, solution error = 2.362090, grad_solution error = 1.593439
solution loss = 864.546593, solution error = 2.362582, grad_solution error = 1.593722
solution loss = 994.077568, solution error = 2.364776, grad_solution error = 1.593617
solution loss = 862.912766, solution error = 2.366090, grad_solution error = 1.593245
solution loss = 970.630013, solution error = 2.358298, grad_solution error = 1.593056
solution loss = 923.170662, solution error = 2.343200, grad_solution error = 1.593613
solution loss = 897.698624, solution error = 2.336683, grad_solution error = 1.594000
solution loss = 918.825974, solution error = 2.335516, grad_solution error = 1.594108
solution loss = 931.242928, solution error = 2.338826, grad_solution error = 1.594091
solution loss = 915.624611, solution error = 2.341535, grad_solution error = 1.594038
solution loss = 1017.934814, solution error = 2.342030, grad_solution error = 1.594212
solution loss = 924.917076, solution error = 2.349962, grad_solution error = 1.595742
solution loss = 937.176659, solution error = 2.354787, grad_solution error = 1.596680
solution loss = 932.576813, solution error = 2.357946, grad_solution error = 1.597103
solution loss = 926.149742, solution error = 2.359158, grad_solution error = 1.597199
solution loss = 929.162552, solution error = 2.359678, grad_solution error = 1.597194
solution loss = 958.878471, solution error = 2.360012, grad_solution error = 1.597234
solution loss = 932.980110, solution error = 2.362244, grad_solution error = 1.597371
solution loss = 2668.910294, solution error = 2.367741, grad_solution error = 1.597331
solution loss = 933.630707, solution error = 2.404579, grad_solution error = 1.597453
solution loss = 911.688713, solution error = 2.418198, grad_solution error = 1.597336
solution loss = 930.998169, solution error = 2.419256, grad_solution error = 1.597248
solution loss = 886.519768, solution error = 2.417135, grad_solution error = 1.597205
solution loss = 903.536880, solution error = 2.415105, grad_solution error = 1.597225
solution loss = 908.774193, solution error = 2.412274, grad_solution error = 1.597135
solution loss = 917.915977, solution error = 2.409316, grad_solution error = 1.596851
solution loss = 896.134193, solution error = 2.404926, grad_solution error = 1.596455
solution loss = 883.972534, solution error = 2.402114, grad_solution error = 1.596118
solution loss = 1002.069099, solution error = 2.400154, grad_solution error = 1.595946
solution loss = 928.764572, solution error = 2.389955, grad_solution error = 1.594564
solution loss = 897.673454, solution error = 2.387048, grad_solution error = 1.594034
solution loss = 936.874466, solution error = 2.386144, grad_solution error = 1.593850
solution loss = 958.349068, solution error = 2.386027, grad_solution error = 1.593820
solution loss = 895.762154, solution error = 2.386466, grad_solution error = 1.593885
solution loss = 927.772003, solution error = 2.386953, grad_solution error = 1.593932
solution loss = 896.754898, solution error = 2.386078, grad_solution error = 1.593825
solution loss = 900.915886, solution error = 2.386245, grad_solution error = 1.593842
solution loss = 899.130234, solution error = 2.386454, grad_solution error = 1.593887
solution loss = 891.778511, solution error = 2.386052, grad_solution error = 1.593860
solution loss = 880.761993, solution error = 2.385594, grad_solution error = 1.593788
solution loss = 926.482628, solution error = 2.385602, grad_solution error = 1.593770
solution loss = 954.522202, solution error = 2.385032, grad_solution error = 1.593838
solution loss = 908.075554, solution error = 2.384038, grad_solution error = 1.593754
solution loss = 916.586327, solution error = 2.384548, grad_solution error = 1.593812
solution loss = 923.218552, solution error = 2.384842, grad_solution error = 1.593824
solution loss = 899.933357, solution error = 2.384833, grad_solution error = 1.593826
solution loss = 935.422508, solution error = 2.384987, grad_solution error = 1.593839
solution loss = 895.068176, solution error = 2.386319, grad_solution error = 1.593994
solution loss = 882.180542, solution error = 2.385297, grad_solution error = 1.593976
solution loss = 898.787178, solution error = 2.383489, grad_solution error = 1.593907
solution loss = 912.572464, solution error = 2.382960, grad_solution error = 1.593998
solution loss = 889.686127, solution error = 2.385130, grad_solution error = 1.594409
solution loss = 887.617302, solution error = 2.385668, grad_solution error = 1.594576
solution loss = 894.832115, solution error = 2.386123, grad_solution error = 1.594731
solution loss = 890.832283, solution error = 2.387555, grad_solution error = 1.594982
solution loss = 918.030449, solution error = 2.388039, grad_solution error = 1.595124
solution loss = 892.092377, solution error = 2.388461, grad_solution error = 1.595259
solution loss = 907.340141, solution error = 2.389401, grad_solution error = 1.595364
solution loss = 876.742546, solution error = 2.389749, grad_solution error = 1.595414
solution loss = 933.960762, solution error = 2.388662, grad_solution error = 1.595188
